procedure_name,code_type,code,modifier
Targeted Gastro Splenectomy,CPTCode,38100,
Diagnostic Neurological Gastrectomy partial,CPTCode,43631,
Targeted Orthopedic Gastric bypass,CPTCode,43644,
Therapeutic ENT Sleeve gastrectomy,CPTCode,43775,
Targeted Oncology Whipple procedure,CPTCode,48150,
Advanced Dermatology Coronary artery bypass graft,CPTCode,33533,
Advanced Orthopedic Cardiac catheterization,CPTCode,93454,
Targeted Cardiac Percutaneous coronary intervention,CPTCode,92920,
Diagnostic Orthopedic Pacemaker insertion,CPTCode,33206,
Specialized Oncology Defibrillator insertion,CPTCode,33249,
Therapeutic Pulmonary Aortic valve replacement,CPTCode,33405,
Advanced Pulmonary Mitral valve repair,CPTCode,33425,
Specialized Pediatric Carotid endarterectomy,CPTCode,35301,
Targeted Cardiac Aortic aneurysm repair,CPTCode,35082,
Specialized Gastro Peripheral vascular bypass,CPTCode,35556,
Targeted Gastro Varicose vein surgery,CPTCode,37700,
Routine Oncology Arteriovenous fistula creation,CPTCode,36821,
Screening Neurological Hip replacement total,CPTCode,27130,
Emergency Renal Knee replacement total,CPTCode,27447,
Emergency Orthopedic Shoulder replacement total,CPTCode,23472,
Emergency Renal Spinal fusion lumbar,CPTCode,22612,
Targeted Orthopedic Spinal fusion cervical,CPTCode,22551,
Comprehensive Dermatology Laminectomy,CPTCode,63030,
Diagnostic Cardiac Discectomy,CPTCode,63030,
Advanced Orthopedic Carpal tunnel release,CPTCode,64721,
Comprehensive Oncology Trigger finger release,CPTCode,26055,
Screening Pulmonary Tendon repair,CPTCode,27650,
Follow-up ENT Fracture repair closed,CPTCode,25600,
Diagnostic Gastro Fracture repair open,CPTCode,25607,
Advanced Gastro Amputation lower extremity,CPTCode,27592,
Routine Orthopedic Skin graft split thickness,CPTCode,15100,
Advanced Oncology Burn debridement,CPTCode,16020,
Advanced Orthopedic Flap reconstruction,CPTCode,15734,
Routine Orthopedic Rhinoplasty secondary,CPTCode,30430,
Comprehensive Dermatology Blepharoplasty,CPTCode,15822,
Follow-up Neurological Facelift,CPTCode,15824,
Comprehensive Dermatology Breast augmentation,CPTCode,19325,
Comprehensive ENT Breast reduction,CPTCode,19318,
Follow-up Oncology Breast reconstruction,CPTCode,19357,
Therapeutic Dermatology Liposuction,CPTCode,15877,
Screening Orthopedic Abdominoplasty,CPTCode,15847,
Follow-up Orthopedic Craniotomy,CPTCode,61510,
Diagnostic Orthopedic Craniectomy,CPTCode,61322,
Diagnostic Orthopedic Ventricular shunt,CPTCode,62220,
Specialized Pulmonary Deep brain stimulation,CPTCode,61863,
Comprehensive Cardiac Vagus nerve stimulation,CPTCode,64568,
Routine Gastro Electroencephalography,CPTCode,95819,
Diagnostic ENT Nerve conduction study,CPTCode,95907,
Routine Dermatology EMG,CPTCode,95860,
Emergency Renal Sleep study,CPTCode,95810,
Advanced Pulmonary Tilt table test,CPTCode,93660,
Therapeutic Pulmonary Bone density scan,CPTCode,77080,
Comprehensive Cardiac Nuclear medicine scan,CPTCode,78300,
Specialized Cardiac PET scan,CPTCode,78816,
Emergency Pulmonary Mammogram screening,CPTCode,77067,
Targeted Oncology Mammogram diagnostic,CPTCode,77066,
Therapeutic Orthopedic Pap smear,CPTCode,88141,
Advanced Neurological Urinalysis,CPTCode,81001,
Emergency Oncology Complete blood count,CPTCode,85025,
Targeted Pulmonary Comprehensive metabolic panel,CPTCode,80053,
Follow-up Oncology Lipid panel,CPTCode,80061,
Follow-up Orthopedic Thyroid panel,CPTCode,84436,
Therapeutic Orthopedic Hemoglobin A1c,CPTCode,83036,
Comprehensive Renal Prothrombin time,CPTCode,85610,
Advanced Neurological PTT,CPTCode,85730,
Advanced Neurological D-dimer,CPTCode,85379,
Targeted Cardiac Troponin,CPTCode,84484,
Targeted ENT BNP,CPTCode,83880,
Follow-up ENT PSA,CPTCode,86316,
Advanced Pediatric CEA,CPTCode,82378,
Therapeutic Pulmonary CA-125,CPTCode,86304,
Screening ENT AFP,CPTCode,82105,
Routine Orthopedic Beta HCG,CPTCode,84702,
Specialized Dermatology Vitamin B12,CPTCode,82607,
Emergency Cardiac Folate,CPTCode,82746,
Screening Neurological Ferritin,CPTCode,82728,
Diagnostic Cardiac Iron studies,CPTCode,83540,
Targeted Orthopedic Uric acid,CPTCode,84550,
Routine Pulmonary Cortisol,CPTCode,82533,
Screening Renal Testosterone,CPTCode,84402,
Targeted Gastro Estradiol,CPTCode,82670,
Diagnostic Cardiac FSH,CPTCode,83001,
Screening Orthopedic LH,CPTCode,83002,
Specialized Dermatology Progesterone,CPTCode,84144,
Specialized Cardiac Prolactin,CPTCode,84146,
Therapeutic Dermatology DHEA,CPTCode,82626,
Therapeutic Neurological Insulin,CPTCode,83525,
Comprehensive Pediatric C-peptide,CPTCode,84681,
Follow-up Dermatology Rheumatoid factor,CPTCode,86431,
Specialized Oncology ANA,CPTCode,86038,
Specialized Pulmonary Anti-dsDNA,CPTCode,86060,
Therapeutic ENT Anti-CCP,CPTCode,86200,
Emergency Orthopedic ESR,CPTCode,85651,
Diagnostic Pediatric CRP,CPTCode,86140,
Screening ENT Urine culture,CPTCode,87086,
Advanced Cardiac Blood culture,CPTCode,87040,
Comprehensive Pulmonary Throat culture,CPTCode,87070,
Diagnostic ENT Stool culture,CPTCode,87045,
Comprehensive Renal COVID-19 PCR test,CPTCode,87635,
Advanced Pulmonary Influenza test,CPTCode,87804,
Emergency Cardiac Strep test rapid,CPTCode,87880,
Therapeutic Orthopedic Mono test,CPTCode,86308,
Targeted Pulmonary HIV test,CPTCode,86703,
Emergency Cardiac Hepatitis B surface antigen,CPTCode,87340,
Routine Oncology Hepatitis C antibody,CPTCode,86803,
Comprehensive Renal RPR syphilis test,CPTCode,86592,
Advanced Gastro Chlamydia gonorrhea NAAT,CPTCode,87491,
Advanced Cardiac Physical therapy evaluation,CPTCode,97161,
Diagnostic ENT Physical therapy treatment,CPTCode,97110,
Follow-up Gastro Occupational therapy evaluation,CPTCode,97165,
Comprehensive Neurological Speech therapy evaluation,CPTCode,92521,
Advanced Oncology Psychiatric evaluation,CPTCode,90792,
Specialized ENT Psychotherapy 45 minutes,CPTCode,90834,
Routine Neurological Psychotherapy 60 minutes,CPTCode,90837,
Comprehensive Oncology Group therapy,CPTCode,90853,
Therapeutic Pediatric Medication management,CPTCode,90833,
Comprehensive Cardiac Neuropsychological testing,CPTCode,96130,
Routine ENT Allergy skin testing,CPTCode,95004,
Emergency Gastro Allergy immunotherapy,CPTCode,95115,
Screening Oncology Immunoglobulin infusion,CPTCode,90281,
Screening Cardiac Chemotherapy infusion,CPTCode,96413,
Routine Dermatology Radiation therapy,CPTCode,77401,
Follow-up Renal IMRT planning,CPTCode,77301,
Routine Gastro Brachytherapy,CPTCode,77761,
Advanced Oncology Dialysis hemodialysis,CPTCode,90935,
Routine Renal Peritoneal dialysis,CPTCode,90945,
Follow-up Renal Plasmapheresis,CPTCode,36514,
Specialized ENT Infusion therapy,CPTCode,96360,
Advanced Pulmonary IV antibiotics,CPTCode,96365,
Targeted Pediatric Total parenteral nutrition,CPTCode,99601,
Therapeutic Oncology Nasogastric tube placement,CPTCode,43752,
Emergency Neurological Endotracheal intubation,CPTCode,31500,
Follow-up Gastro Mechanical ventilation management,CPTCode,94002,
Screening Dermatology Central line insertion,CPTCode,36556,
Therapeutic Pediatric PICC line insertion,CPTCode,36569,
Follow-up Oncology Arterial line placement,CPTCode,36620,
Advanced Cardiac Thoracentesis,CPTCode,32555,
Advanced Orthopedic Paracentesis,CPTCode,49083,
Therapeutic Cardiac Pericardiocentesis,CPTCode,33010,
Targeted Oncology Cardioversion,CPTCode,92960,
Emergency Renal Defibrillation,CPTCode,92950,
Emergency Orthopedic CPR,CPTCode,92950,
Targeted Oncology Nebulizer treatment,CPTCode,94640,
Advanced Dermatology Oxygen therapy,CPTCode,94760,
Routine Pediatric CPAP,HCPCSCode,E0601,
Routine Dermatology BiPAP,HCPCSCode,E0470,
Follow-up Oncology Hospital bed,HCPCSCode,E0250,
Therapeutic Dermatology Walker,HCPCSCode,E0130,
Comprehensive ENT Cane,HCPCSCode,E0100,
Follow-up Gastro Crutches,HCPCSCode,E0110,
Routine ENT Commode,HCPCSCode,E0163,
Routine Cardiac Bath bench,HCPCSCode,E0245,
Follow-up Neurological Nebulizer machine,HCPCSCode,E0570,
Routine Cardiac Insulin pump,HCPCSCode,E0784,
Comprehensive Dermatology Blood glucose monitor,HCPCSCode,E2101,
Follow-up Neurological Continuous glucose monitor,HCPCSCode,E2101,
Specialized ENT Compression stockings,HCPCSCode,A6531,
Diagnostic Oncology Wound dressing,HCPCSCode,A6216,
Therapeutic Neurological Ostomy supplies,HCPCSCode,A4361,
Screening Neurological Urological catheter,HCPCSCode,A4338,
Routine Neurological Breast pump,HCPCSCode,E0603,
Screening Neurological Hearing aid,HCPCSCode,V5244,
Emergency Cardiac Orthotics ankle foot,HCPCSCode,L1960,
Advanced Cardiac Prosthetic limb,HCPCSCode,L5100,
Screening Orthopedic Spinal orthosis,HCPCSCode,L0648,
Advanced Oncology Cervical collar,HCPCSCode,L0120,
Screening Pediatric Knee brace,HCPCSCode,L1820,
Routine Oncology Shoulder sling,HCPCSCode,A4565,
Screening Dermatology Wrist splint,HCPCSCode,L3900,
Comprehensive Oncology Ambulance transport,HCPCSCode,A0428,
Advanced Oncology Non-emergency transport,HCPCSCode,A0100,
Routine Neurological Home health aide,HCPCSCode,G0156,
Comprehensive Oncology Skilled nursing visit,HCPCSCode,G0299,
Screening ENT Physical therapy home,HCPCSCode,G0151,
Targeted Pulmonary Occupational therapy home,HCPCSCode,G0152,
Comprehensive Pulmonary Flu vaccine,CPTCode,90686,
Advanced ENT COVID-19 vaccine,CPTCode,91300,
Therapeutic Renal Pneumococcal vaccine,CPTCode,90670,
Advanced Pulmonary Shingles vaccine,CPTCode,90750,
Advanced Gastro MMR vaccine,CPTCode,90707,
Specialized Dermatology HPV vaccine,CPTCode,90651,
Targeted Gastro Hepatitis B vaccine,CPTCode,90739,
Therapeutic Gastro Tetanus toxoid,CPTCode,90714,
Specialized Pulmonary Meningococcal vaccine,CPTCode,90734,
Screening Dermatology Varicella vaccine,CPTCode,90716,
Follow-up Dermatology Chest X-Ray,CPTCode,71045,
Comprehensive Orthopedic MRI Brain,CPTCode,70551,26.0
Targeted Oncology Blood Test,CPTCode,80050,
Screening Oncology ECG,CPTCode,93000,
Diagnostic Pulmonary CT Scan,CPTCode,74177,
Advanced Dermatology Radiologic exam chest 2 views,CPTCode,71046,
Specialized Renal Subsequent hospital care high complexity,CPTCode,99233,
Comprehensive Dermatology Wheelchair,HCPCSCode,E1161,
Screening Gastro Office visit established patient low complexity,CPTCode,99213,
Therapeutic Cardiac Office visit established patient moderate complexity,CPTCode,99214,
Follow-up Gastro Office visit new patient moderate complexity,CPTCode,99203,
Advanced Oncology Annual wellness visit,CPTCode,G0439,
Therapeutic Orthopedic Preventive visit adult,CPTCode,99396,
Comprehensive Cardiac MRI Spine lumbar,CPTCode,72148,26.0
Routine Cardiac MRI Knee,CPTCode,73721,26.0
Routine Neurological MRI Shoulder,CPTCode,73221,26.0
Comprehensive Pediatric CT Head,CPTCode,70450,
Advanced Renal CT Abdomen pelvis,CPTCode,74178,
Diagnostic Orthopedic CT Chest,CPTCode,71250,
Emergency Pulmonary Ultrasound abdomen,CPTCode,76700,
Targeted Dermatology Ultrasound pelvis,CPTCode,76856,
Diagnostic Cardiac Ultrasound thyroid,CPTCode,76536,
Follow-up Gastro Echocardiogram,CPTCode,93306,26.0
Therapeutic Oncology Stress test,CPTCode,93015,
Targeted ENT Holter monitor,CPTCode,93224,
Comprehensive Oncology Pulmonary function test,CPTCode,94010,
Routine Dermatology Spirometry,CPTCode,94060,
Advanced Dermatology Colonoscopy,CPTCode,45378,
Emergency Pediatric Upper endoscopy,CPTCode,43239,
Therapeutic Orthopedic Sigmoidoscopy,CPTCode,45331,
Targeted Gastro Bronchoscopy,CPTCode,31622,
Routine Pulmonary Cystoscopy,CPTCode,52000,
Diagnostic Orthopedic Arthroscopy knee,CPTCode,29881,
Follow-up Dermatology Arthroscopy shoulder,CPTCode,29826,
Diagnostic Gastro Lumbar puncture,CPTCode,62270,
Routine Gastro Bone marrow biopsy,CPTCode,38221,
Advanced Neurological Liver biopsy,CPTCode,47000,
Specialized Neurological Kidney biopsy,CPTCode,50200,
Follow-up ENT Skin biopsy,CPTCode,11102,
Specialized Neurological Fine needle aspiration,CPTCode,10021,
Follow-up Oncology Excision of lesion skin,CPTCode,11400,
Screening Pediatric Laceration repair simple,CPTCode,12001,
Follow-up Cardiac Laceration repair complex,CPTCode,13100,
Diagnostic Renal Abscess incision drainage,CPTCode,10060,
Diagnostic Renal Nail removal,CPTCode,11730,
Screening Orthopedic Cerumen removal,CPTCode,69210,
Therapeutic Dermatology Cataract surgery,CPTCode,66984,
Diagnostic Neurological Vitrectomy,CPTCode,67036,
Follow-up Oncology LASIK,CPTCode,66999,
Targeted Neurological Tonsillectomy,CPTCode,42825,
Screening Cardiac Adenoidectomy,CPTCode,42830,
Follow-up Cardiac Septoplasty,CPTCode,30520,
Emergency Renal Rhinoplasty,CPTCode,30400,
Follow-up Orthopedic Sinus surgery,CPTCode,31256,
Therapeutic Pediatric Thyroidectomy total,CPTCode,60240,
Routine Pediatric Parathyroidectomy,CPTCode,60500,
Advanced Pediatric Mastectomy simple,CPTCode,19301,
Emergency Orthopedic Lumpectomy,CPTCode,19301,
Specialized Neurological Sentinel node biopsy,CPTCode,38792,
Targeted Gastro Hysterectomy total abdominal,CPTCode,58150,
Follow-up Cardiac Hysterectomy laparoscopic,CPTCode,58570,
Therapeutic Neurological Myomectomy abdominal,CPTCode,58140,
Advanced Orthopedic Oophorectomy,CPTCode,58940,
Screening Neurological Tubal ligation,CPTCode,58600,
Specialized Neurological Cesarean section,CPTCode,59510,
Diagnostic Pediatric Normal vaginal delivery,CPTCode,59400,
Comprehensive Renal Dilation and curettage,CPTCode,58120,
Emergency Oncology Colposcopy,CPTCode,57454,
Follow-up Pediatric LEEP procedure,CPTCode,57461,
Diagnostic Pulmonary Prostatectomy radical,CPTCode,55810,
Therapeutic Gastro Transurethral resection prostate,CPTCode,52601,
Comprehensive Pulmonary Vasectomy,CPTCode,55250,
Diagnostic Pediatric Orchiectomy,CPTCode,54520,
Targeted Neurological Nephrectomy,CPTCode,50220,
Comprehensive Oncology Cholecystectomy laparoscopic,CPTCode,47562,
Follow-up Oncology Appendectomy,CPTCode,44950,
Screening Oncology Hernia repair inguinal,CPTCode,49505,
Specialized Gastro Hernia repair ventral,CPTCode,49560,
Therapeutic Oncology Colectomy partial,CPTCode,44140,
Targeted ENT Colostomy,CPTCode,44320,
Diagnostic Cardiac Hemorrhoidectomy,CPTCode,46250,
Diagnostic Pediatric Fistulectomy,CPTCode,46270,
Specialized Orthopedic Splenectomy,CPTCode,38100,
Follow-up Pediatric Gastrectomy partial,CPTCode,43631,
Specialized Pediatric Gastric bypass,CPTCode,43644,
Therapeutic Renal Sleeve gastrectomy,CPTCode,43775,
Follow-up Pediatric Whipple procedure,CPTCode,48150,
Screening Dermatology Coronary artery bypass graft,CPTCode,33533,
Advanced Oncology Cardiac catheterization,CPTCode,93454,
Diagnostic Pediatric Percutaneous coronary intervention,CPTCode,92920,
Comprehensive Dermatology Pacemaker insertion,CPTCode,33206,
Screening ENT Defibrillator insertion,CPTCode,33249,
Targeted Renal Aortic valve replacement,CPTCode,33405,
Routine Pulmonary Mitral valve repair,CPTCode,33425,
Routine Orthopedic Carotid endarterectomy,CPTCode,35301,
Routine Gastro Aortic aneurysm repair,CPTCode,35082,
Diagnostic Neurological Peripheral vascular bypass,CPTCode,35556,
Follow-up Renal Varicose vein surgery,CPTCode,37700,
Advanced ENT Arteriovenous fistula creation,CPTCode,36821,
Follow-up Dermatology Hip replacement total,CPTCode,27130,
Specialized Orthopedic Knee replacement total,CPTCode,27447,
Advanced Gastro Shoulder replacement total,CPTCode,23472,
Therapeutic Renal Spinal fusion lumbar,CPTCode,22612,
Therapeutic Gastro Spinal fusion cervical,CPTCode,22551,
Diagnostic Gastro Laminectomy,CPTCode,63030,
Targeted Renal Discectomy,CPTCode,63030,
Screening Pediatric Carpal tunnel release,CPTCode,64721,
Routine Pediatric Trigger finger release,CPTCode,26055,
Routine Orthopedic Tendon repair,CPTCode,27650,
Targeted Pediatric Fracture repair closed,CPTCode,25600,
Comprehensive ENT Fracture repair open,CPTCode,25607,
Follow-up Cardiac Amputation lower extremity,CPTCode,27592,
Advanced Renal Skin graft split thickness,CPTCode,15100,
Routine Oncology Burn debridement,CPTCode,16020,
Diagnostic Pediatric Flap reconstruction,CPTCode,15734,
Advanced Pulmonary Rhinoplasty secondary,CPTCode,30430,
Screening ENT Blepharoplasty,CPTCode,15822,
Routine Dermatology Facelift,CPTCode,15824,
Targeted Neurological Breast augmentation,CPTCode,19325,
Follow-up Gastro Breast reduction,CPTCode,19318,
Therapeutic Oncology Breast reconstruction,CPTCode,19357,
Diagnostic ENT Liposuction,CPTCode,15877,
Advanced Gastro Abdominoplasty,CPTCode,15847,
Diagnostic Neurological Craniotomy,CPTCode,61510,
Diagnostic Pediatric Craniectomy,CPTCode,61322,
Screening Renal Ventricular shunt,CPTCode,62220,
Routine Orthopedic Deep brain stimulation,CPTCode,61863,
Advanced Pediatric Vagus nerve stimulation,CPTCode,64568,
Emergency Pediatric Electroencephalography,CPTCode,95819,
Advanced ENT Nerve conduction study,CPTCode,95907,
Advanced ENT EMG,CPTCode,95860,
Advanced ENT Sleep study,CPTCode,95810,
Therapeutic ENT Tilt table test,CPTCode,93660,
Emergency ENT Bone density scan,CPTCode,77080,
Comprehensive Pulmonary Nuclear medicine scan,CPTCode,78300,
Diagnostic Dermatology PET scan,CPTCode,78816,
Targeted Cardiac Mammogram screening,CPTCode,77067,
Specialized Dermatology Mammogram diagnostic,CPTCode,77066,
Emergency Dermatology Pap smear,CPTCode,88141,
Comprehensive Pediatric Urinalysis,CPTCode,81001,
Advanced Dermatology Complete blood count,CPTCode,85025,
Specialized Pediatric Comprehensive metabolic panel,CPTCode,80053,
Comprehensive Oncology Lipid panel,CPTCode,80061,
Comprehensive Gastro Thyroid panel,CPTCode,84436,
Targeted Oncology Hemoglobin A1c,CPTCode,83036,
Follow-up Cardiac Prothrombin time,CPTCode,85610,
Advanced Renal PTT,CPTCode,85730,
Advanced Oncology D-dimer,CPTCode,85379,
Follow-up Gastro Troponin,CPTCode,84484,
Therapeutic Neurological BNP,CPTCode,83880,
Routine Gastro PSA,CPTCode,86316,
Emergency Gastro CEA,CPTCode,82378,
Comprehensive Renal CA-125,CPTCode,86304,
Routine Orthopedic AFP,CPTCode,82105,
Follow-up ENT Beta HCG,CPTCode,84702,
Comprehensive Orthopedic Vitamin B12,CPTCode,82607,
Therapeutic ENT Folate,CPTCode,82746,
Emergency Neurological Ferritin,CPTCode,82728,
Therapeutic Gastro Iron studies,CPTCode,83540,
Specialized Gastro Uric acid,CPTCode,84550,
Follow-up Gastro Cortisol,CPTCode,82533,
Diagnostic Cardiac Testosterone,CPTCode,84402,
Routine Renal Estradiol,CPTCode,82670,
Therapeutic Renal FSH,CPTCode,83001,
Screening Pediatric LH,CPTCode,83002,
Comprehensive Cardiac Progesterone,CPTCode,84144,
Diagnostic Cardiac Prolactin,CPTCode,84146,
Targeted Pulmonary DHEA,CPTCode,82626,
Follow-up Neurological Insulin,CPTCode,83525,
Routine Pediatric C-peptide,CPTCode,84681,
Diagnostic Pediatric Rheumatoid factor,CPTCode,86431,
Targeted Pulmonary ANA,CPTCode,86038,
Targeted Dermatology Anti-dsDNA,CPTCode,86060,
Screening Dermatology Anti-CCP,CPTCode,86200,
Diagnostic Oncology ESR,CPTCode,85651,
Advanced Neurological CRP,CPTCode,86140,
Follow-up ENT Urine culture,CPTCode,87086,
Specialized Cardiac Blood culture,CPTCode,87040,
Advanced Dermatology Throat culture,CPTCode,87070,
Screening Orthopedic Stool culture,CPTCode,87045,
Targeted Orthopedic COVID-19 PCR test,CPTCode,87635,
Routine Orthopedic Influenza test,CPTCode,87804,
Routine Renal Strep test rapid,CPTCode,87880,
Therapeutic Pediatric Mono test,CPTCode,86308,
Therapeutic Pediatric HIV test,CPTCode,86703,
